UserId,ItemId
391,1592 85 268 104 1274 1598 2238 1856 705 297 1041 2880 179 747 933 346 260 1595 2100 653 129 386 1187 922 2692 233 1042 2539 1003 2336 1683 837 102 82 1270 52 2368 3104 205 121 1879 2859 809 36 124 152 40 435 2387 294 449 51 21 11 1068 1318 3042 1169 775 209 22 1915 2430 975 3048 693
392,1685 812 352 1542 2105 1955 2389 1439 72 1076 1941 680 2886 1015 2986 331 816 2028 1 1586 2622 1424 1211 2393 3081 1790 2207 1524 1948 520 1386 2507 84 569 2965 819 2231 1798 228 2568 579 2013 21 2683 134 67 1097 2563 103 923 1243 380 285 1288 244 1146 657 203 1582
393,1597 354 1820 1238 542 864 1927 2647 1875 1985 1072 1221 1052 2960 2856 1227 2051 422 1845 2810 1043 1416 1654 2625 2227 1975 1911 2565 2920 2207 85 520 621 1088 44 2867 2294 827 166 1581 2958 2170 2781 282 1907 249 648 1374 1184 2568 820 1904 103 611 1125 1162 983
394,314 636 565 481 328 1923 956 938 2285 2539 915 1181 3158 1169 2609 719 1441 179 1856 248 26 2411 3026 885 233 1492 165 1891 485 3165 747 709 1705 2907 2979 357 2245 1102 881 2655 3178 2413 3188 2528 1608 781 1860 2294 335 3025 622 1155 2650 394 517 253 21 92 1385 1772 67 826 64 347 2741 2948 2489 3010 86 1588 1906 641 421 2419 1054 1487 2473 993 387 3031 991 2892
395,1629 1369 1414 672 3108 1796 2033 1275 621 1302 645 1357 2920 1603 1280 2195 554 870 476 174 1921 2040 106 2297 1941 362 26 1406 93 1741 129 1041 1010 1090 2034 2787 155 744 871 2376 680 511 891 1888 279 2375 2831 17 1191 47 1938 1250 1102 480 1257 949 2765 415 665 357 2413 1981 694 660 201 1348 21 1077 622 1766 2054 989 2339 2235 229 3046 1355 448 3096 92 1467 347 2024 13 2250 1738 2892 3085 1906 1283 2114 209 1094 0 1035 991 442 888 2143 1628 180 218 509 2239 2430 2047 198 186 490 160 5 572 869 169
396,461 191 386 93 909 175 1418 1518 2986 534 155 480 1355 288 1891 174 258 2547 2293 535 2065 1077 1073 1668 201 2240 153 260 243 2686 209 1396 1149 3006 151 1790 1223 38 21 67 1519 2696 17 107 2179 92 330 571 1713 27 1004 2022 58 1536 755 879 2694 1751 513 908 2941 1016 2611 675 2364 550 144 51 3098 11 2875
397,1917 528 499 413 370 129 536 1938 2026 2375 579 1255 2413 582 512 1348 166 502 1840 827 1448 2231 1545 365 21 67 1709 1320 545 491 1679 13 661 2452 2307 437 2445 282 596 1489 1760 2585 888 65 2290 3182 73 211 1619 593 176 6 12 28 95 645 739
398,607 907 3075 1990 728 1314 200 425 451 640 508 1074 1198 2118 1403 428 2291 1 84 1905 633 697 740 1386 1533 2574 2781 631 33 1039 660 230 2553 2018 1107 823 173 2954 1156 1612 2866 2406 10 15 2622 376 37 1408 511 1108 3069 87
399,1227 1924 2749 2104 1975 2899 931 2560 1346 3114 3020 2760 877 1845 2906 1817 1072 2774 889 2965 2200 2845 2647 1330 2385 27 50 2988 3060 2393 2458 1569 2345 2026 3048 1805 329 1186 1068 2154 1 1523 569 20 2231 1082 2445 397 34 934 103
400,926 2192 682 2871 1143 2128 1655 1597 562 567 1732 2077 2380 1843 2229 2448 515 983 1958 866 1303 2185 1401 1610 2994 2226 93 2726 800 868 2184 1826 1596 978 705 1086 1821 1228 779 2870 1422 155 233 279 2302 543 2051 346 1089 3130 699 564 1090 1424 2094 638 480 1014 1242 1340 39 1548 1740 1892 1380 2043 36 3069 124 2293 1148 2820 1067 939 1752 1908 1586 375 1197 533 1823 2735 11 198 481 1524 614 517 2461 526 3139 1402 1047 2568 3106 87 1709 1368 547 136 759 746 3050 1243 908 372 1119 1964 1818 176 1323 572 675
401,93 265 309 47 21 85 67 1835 2820 448 384 745 1185 2049 288 92 2870 809 39 82 722 898 1118 562 88 657 203 410 1799 2819 1696 765 1639 854 473 716 2693 2309 1316 686 812 142 643 145 2642 138 1355 128 4 84 702 1829 965 717 1223 244 105 81 270 30 546 2661 1836 221 1399 487 1115 348
402,2831 121 107 646 622 230 704 2440 1037 84 1 253 1014 1118 822 153 2177 535 244 2733 3129 243 2228 152 198 40 1439 38 2106 21 1296 88 435 67 2654 2737 2092 1152 1320 840 707 94 278 321 1107 1168 1566 565 2970 143 2121 2356 136 220 274 1293 283 717 952 122 139 1681
403,1059 386 1231 838 985 64 1971 1126 40 36 2145 145 17 388 2196 1683 1127 837 669 2947 646 2782 866 2179 314 2645 1590 308 1259 3181 809 931 3130 1073 2734 1616 85 1560 1015 658 1817 2800 2022 2204 1512 2387 1878 3104 209 3160 2498 2091 2144 2116 1459 1001 1357 153 667 44 53 23 177 181 2865 77 72 1189 179 102 854 2170 1938 330 2840 1633 349 1458 1415 649 315 651 151 253 2993 30 832 1 46 3197 4 84 10 161 2278 2520 497 511 2111 150 96 339 31 15 2969
404,394 40 3056 790 84 1029 432 1221 233 754 1225 2401 819 2913 1586 598 740 27 569 2177 1720 1135 20 387 388 21 2157 659 2767 1836 30 150 338 2165 1833 2517 748 378 103 2074 1525 156 3030 2730 1808 3054 1429 2481 9 3034 2271 2718 2189 3038 203 980 811 0 1164 311 1111
405,1874 1564 2184 1419 1691 2014 697 564 2141 1928 1023 376 1290 2125 2980 455 525 2451 114 1821 1026 923 472 2545 2432 1735 2869 293 1311 167 1708 1882 1919 2273 1253 178 1723 323 435 566 2943 903 3147 1784 587 2738 484 1053 367 1309 1252 1793 1002 794 146 787 603 1939 1268 2142 2478 2590 2669 810 896 1344 2888 992 2954 1711 866 1072 559 2826
406,2622 2879 1994 614 1740 1234 2752 1771 2459 1001 206 704 2124 2846 2725 200 3129 1218 2753 1412 592 405 1933 681 519 1232 3112 36 2519 1747 366 2654 390 1 1836 63 287 239 798 1135 21 3017 156 3015 1156 326 170 2496 241 1726 1420 748 270 562 2229 99 2056 684 61 9 180 105
407,2297 1645 187 990 481 129 866 649 271 1831 750 1733 1796 1655 2837 1851 1143 868 2023 1843 1420 2394 388 1891 1764 2646 592 1813 1303 1386 1647 931 1456 2214 82 253 1086 3104 3041 47 2960 634 988 1586 411 1207 693 1189 69 1261 664 2419 1832 10 14 25 68 29 16
408,2617 2972 1223 2370 3075 1001 2301 213 2264 2819 3063 2781 1146 206 2028 36 3097 1713 243 515 1222 340 2383 3121 53 2137 2 2737 638 1647 179 105 497 2747 1160 467 2124 2810 2222 203 107 271 526 151 410 3139 2420 2211 2654 2609 1497 1566 181 1 58 23 11 562 1803 1991 671 2866 0 290 1289 548 56 2129 2505 2805 2559
409,278 754 257 611 1220 1584 1 1232 84 4 1135 708 643 876 659 2654 712 2254 2752 378 1670 2622 376 2981 239 208 63 2677 2767 642 1366 2730 156 3054 1833 1882 1115 3058 1332 33 860 1399 585 37 2624 110 336 114 798 2390 2176 100 2379 305 2332 1913 1409 2271 2319 409 61
410,233 1704 619 2 478 85 2575 2112 2387 2038 96 82 1598 1196 2315 856 107 1668 1995 2664 129 664 330 388 645 31 86 386 1110 3105 1 58 3097 387 317 2557 2213 1271 2685 404 205 762 2580 2625 1224 565 32 2696 321 892 1984 1091 2239 1030 2528 318 109 489 1493 1391 1748 94 35 194 951
411,423 2954 2776 1977 495 1851 1319 1478 1393 459 523 11 2291 2572 2543 418 1233 1176 1388 1500 1246 2490 2995 631 276 3076 1986 508 2012 2620 2573 594 713 54 510 2882 2138 2443 2482 2045 2118 68 420 2672 2974 41 2432 463 695 1899 1572 2173 551 1653 577 2140 1156 2496 42 281 48 1809 697 2492 2574 2317 2805 2156 963 796 358 132 1279
412,968 418 1233 708 1 1176 288 1403 279 1388 759 290 422 14 15 432 748 1289 25 241 2129 378 813 2834 317 1153 459 257 523 237 1109 1533 508 2012 305 790 1147 1240 463 2620 1111 29 1160 56 366 1501 1339 1893 7 1459 235 1272
413,1396 2352 221 1269 307 384 2383 33 1 84 1496 38 285 1633 1612 947 1701 2612 1373 1501 1951 1574 2706 2800 3023 678 759 81 238 10 2730 2935 543 361 475 2694 317 15 550 0 1751 283 115 16 245 663 453 1165 6 144 8
414,1314 1856 122 3150 354 3047 319 268 3195 1848 1690 314 2411 1379 1451 2907 1937 2284 962 357 2832 2769 513 1050 1065 2040 3108 3188 2816 106 26 85 3196 2504 2447 17 415 2772 59 891 410 2353 915 2817 2100 1905 465 933 382 1888 541 125 1852 179 897 1033 83 1182 533 2397 843 869 2844 2650 730 758 1402 979 348 3106 1174 1467 1426 2997 387 1679 21 67 98 294 153 1978 925 321 2564 3094 86 1107 238 1906 22 0 1035 163 1145 404 950 267 137 2076 529 1442 245 1681 1754 2273 927 168 1030 2239 372 762 1580 2430 1964 2416 2047 2902 265 2350 1144 675 1631 164 35 409 2942 172 2875 2996
415,1568 2579 1843 476 1674 1847 2375 1239 3160 26 271 610 1143 621 473 761 1915 1796 1090 2397 209 962 779 213 1492 870 1732 1293 2726 481 1958 1018 866 2298 2006 2557 2058 353 544 705 2021 506 1087 39 319 1625 2220 72 1020 2685 2184 106 1000 2008 297 165 722 1330 2870 1821 1084 1819 1383 1258 1914 1285 1089 1287 653 2632 370 1364 2251 2077 3048 1635 2458 1780 1439 3020 2988 1284 414 1936 1270 549 2813 2302 543 1596 1717 1204 17 1535 1378 1255 1257 82 513 477 2782 1342 1826 59 2885 1908 690 645 1037 1985 1569 1510 1191 879 3165 1148 2219 2094 2745 672 2709 939 2821 839 23 107 978 1823 1787 716 877 1088 21 1448 67 764 2362 2527 517 2965 115 648 252 301 1158 3111 92 2 595 1079 758 2279 1523 1709 2313 545 447 403 466 1395 1077 136 2419 94 1854 1110 2451 2250 934 499 413 449 536 775 1249 1708 166 552 678 579 512 276 482 919 175 139 827 1689 268 369 3188 888 365 60 282 73 491 858 109 1721 176 198 1919 997 265 41 97 6 490 675 295 2796 1904 752 1012 28 489 95 48 1738 2190 1580
416,1369 1072 558 1294 328 3071 719 354 1758 2856 2458 1441 1260 2647 1084 2825 2749 2345 44 89 2300 1941 448 621 1654 2115 252 3048 301 403 447 466 499 2930 528 3020 1531 1965 1955 1492 106 414 2454 413 2892 1520 871 1805 1041 2289 370 536 2988 2661 2074 2899 1250 579 2227 2515 2026 744
417,1202 1493 1001 1771 1153 2113 1 278 539 4 2970 2601 2622 3144 2728 2139 1994 3163 27 2654 2396 1232 63 287 1775 3149 2103 876 274 1833 700 2703 208 1332 2299 2606 1209 966 1429 1864 940 389 703 202 3090 2208 751 656 803 61 2249
418,89 1378 862 1383 353 447 466 2920 1630 499 1787 1088 506 2709 2279 1087 413 1021 2167 2422 1780 1347 1635 536 1760 2158 271 1596 897 2632 1958 1439 2824 3161 2384 1535 952 593 1475 176 904 1072 1052 301 252 579 2579 295 2394 139 1249 1365 1138 919 211
419,2640 1286 2636 2059 1042 1563 745 89 44 414 53 181 23 72 177 461 680 669 328 2704 2285 375 382 2196 2803 2421 513 608 2380 473 2093 90 2151 1310 1050 105 52 1848 1314 2086 213 3183 2238 1431 2211 1289 2129 2207 569 2812 1524 1476 2834 2087 1931 2733 85 2231 3052 2519 408 1406 2257 2568 230 1014 481 1296 2082 1203 1668 1340 1701 1574 2706 36 152 40 1067 614 405 538 2419 429 2469 2711 2680 1283 2839 2300 2881 3178 2190 2721 1689 3110 1374 361 2830 479 1024 11 205 2940 3045 1481 302 2288 30 994 2233 1449 220 588 835 62 665 150 2798 1591 1952 1811
420,38 1171 1696 2844 40 63 2650 1430 21 730 664 0 404 550 186 2089 207 1035 198 1145 94 326 993 69 518 2563 1960 615 58 421 173 2750 533 762 257 302 321 117 708 1566 370 720 348 1679 1472 170 43 4 347 1107 87 1 2420 979 442 1115 2897 1814 2770 137 446 2694 99 2987 37 2941 245 1687 2143 860 2570 438 507 1631 1030 1405 2171 2430 1561 164 996 732 572 35 537 5 318 8 675 999 501 2942 12 2875 2582
421,1791 27 607 2291 1265 1319 1933 83 2470 664 2620 2410 1478 278 117 2281 56 432 2318 1925 2272 671 539 1500 1992 2492 3149 1728 615 523 798 69 2662 631 2654 2713 1676 1836 707 378 356 1833 1297 156 420 1525 3030 241 1214 2107 3058 2189 1864 463 1111 1573 585 2303 58 358 893 132 1486 548 963 1916 605 2270 623 3038 2530 1409 1781 2576
422,1000 2021 271 89 1143 2636 1904 1084 2920 554 705 1596 72 1086 2302 470 335 983 1089 191 1284 1108 175 1535 2619 2035 2226 2094 2373 2158 937 1021 1635 2167 2000 868 2251 1342 1510 82 2219 1299 1018 634 2617 1148 461 3183 2965 2293 2378 1418 1648 166 716 1396 2525 2062 1875 764 1158 21 1634 11 1564 2409 2785 545 285 1863
423,2859 1955 330 89 1548 1086 2454 155 1052 1229 2840 2469 370 2214 1020 2384 2289 422 2782 2039 3089 2 1740 536 2630 2988 191 1284 2661 1954 1346 1535 2094 2565 2899 126 260 244 242 206 592 579 1255 1342 36 124 2511 23 152 2227 1148 1875 1985 2219 2378 2745 1067 988 939 40 88 3081 857 1823 3129 614 2442 520 1158 2488 2753 595 1389 1374 1024 65 69 56 264 500 1365
424,198 645 979 125 94 51 182 136 720 537 762 1110 421 0 49 1243 70 107 563 300 137 228 666 2927 1588 37 1580 123 958 1030 842 2245 6 1700 2320 86 908 8 273 572 3067 304 2457 3094 5 194 1391 2243 280 507 1144 2411 2723 318 441 1091 133 45 1154 2996 345 2582 18 1351 450
425,2371 2974 1452 515 2429 1156 2732 2323 1659 2823 2275 2911 462 3147 1986 375 667 2482 699 3122 2244 783 1873 506 1087 1958 1821 2617 451 200 425 2459 418 1233 1176 618 3171 508 2490 1533 1899 695 1380 54 1393 2063 2202 2118 2581 638 2508 2959 2012 2895
426,2488 2899 242 649 155 1512 2683 1369 2207 1 1493 1194 84 50 4 87 2237 150 669 96 672 569 2013 2542 21 1247 1166 2790 31 1377 2707 599 686 259 1552 2704 2501 761 1350 189 203 830 244 2972 273 6 2090 2773 1222 71 2071
427,638 2846 1271 205 2580 783 2516 2202 1340 230 1014 1242 745 2557 1548 1086 2498 1753 2625 2469 314 2960 418 2264 1740 2508 2901 1233 2565 695 2959 2879 1534 2157 697 1342 1321 702 1176 1170 2895 1899 939 1314 2622 2129 809 206 411 2338 1234 2733 614 1068 2887 2003 3139 938 257 2001 1844 1135 2313 2716 1909 1277 2767 11 707 2468 1063 2055 3030 2730 498 2457 980
428,1233 1834 1953 69 1770 508 87 2517 2611 1206 86 1653 798 1176 208 1332 1913 1876 1388 61 1 207 642 368 1366 1525 1500 1501 2730 43 50 813 968 156 9 455 2012 1392 1744 1353 1045 3034 1243 2189 203 2521 360 1539 3082 1573 738 468 195 57 566 305 273 68 2626 1339 548 1140 1053 358 2484 850 1499 2424 2374 1252 367 2980 1872 2852 785 501 1183 2644 1071 980 54 2460 2187 2530 2466 802 1352 2019 893 1663 1409 1246 141
429,1143 900 271 54 510 1630 594 410 357 2108 1826 1733 2632 894 1796 1222 2311 2422 2251 2000 1229 2128 558 1285 1655 328 926 1851 1995 1643 662 2297 2021 1531 1084 1732 1087 776 1127 2520 259 2315 1108 1736 85 2871 3020 1654 448 621 1921 129 44 2619 1287 1843 1959 362 608 2774 1258 1303 2498 2022 2760 1364 1086 2204 2781 713 297 370 279 2384 978 3025 1090 2039 1536 2727 1089 1270 3063 1284 1907 2558 491 545 1738 1834 166 1489 1587 293 307 1304 22 1739 76 38 1790
430,1534 2211 1994 2503 754 1524 1840 764 2939 38 1540 2231 92 835 1992 2568 1544 2802 2702 1775 551 349 1553 1453 2125 2156 2173 1676 1653 792 1468 1331 1222 1063 2680 840 2995 2490 547 554 1572 1876 1471 1297 1928 420 3171 241 443 1214 167 1922 2011 1899 2003 316 1241 2434 463 41 1483 2148 1730 1142 1133 453 593 108 323 1002 893 358 2273 1486 2521 1119 1125 2364 2016 264 1499 886 695 367 271 1733 1796 2732 538 496 2659 794 2869 484 785 1939 2427 2966 802 810 2386 1053 1781 1333 431 1811 1477 818 3116 962
431,2006 107 1230 891 2458 729 749 1616 3178 271 1143 2380 1796 2128 2726 1558 413 1308 2115 2220 1371 2302 1827 536 3048 1089 481 2072 2988 115 579 2264 1342 904 1936 1510 2745 634 773 2026 2222 447 2431 301 2393 1211 2200 1656 512 939 862 2821 1383 1819 1630 1780 1914 1204 1823 2403 21 1448 764 1574 67 1158 1048 1532 990 92 365 595 1523 2 491 285 1255 1360 192 2702 1787 2307 912 1709 1738 734 934 1110 2807 282 1739 1283 482 65 400 166 16 73 2558 3039 888 1433 479 218 2554 1205 1841 1658 119 238 28 276 334 2445 1138 1765 2533 169
432,2287 2226 1418 2059 2636 3188 1306 729 1078 2497 838 1039 562 3166 682 2229 461 943 1990 2184 2448 2819 44 922 3097 2268 515 93 2994 2893 978 2269 2472 2298 1065 1052 1043 2813 1346 1892 17 1981 2 1408 1228 2036 2820 1355 1336 809 2347 107 153 243 233 88 435 517 228 198 1389 685 3185 2802 2702 1453 321 11 383 1367 947 319 1419 2698 472 0 1353 32 70 108 746
433,643 2982 117 3177 61 1164 1147 1671 3017 712 2767 1034 2654 704 1001 2725 3129 740 1994 2439 1 1544 84 270 170 4 629 113 1399 2148 2677 2390 786 3030 1737 1062 2189 1695 120 110 208 100 358 433 1550 1893 548 7 3038 627 2319 1882 1895
434,2488 38 1868 530 535 1729 938 1312 2207 87 2522 1250 2232 3111 1715 2962 285 686 2828 1318 115 578 565 687 430 1277 13 1682 2605 2971 1097 244 1727 2486 2635 1960 136 295 2563 166 973 759 2721 0 1487 442 158 1243 256 1145 2126 1770 52 1400 2171 1082 996 3146 3053 3 490 2328 1165 502 5 144 576 1330 164 272
435,591 93 89 179 315 928 71 1416 1815 107 473 965 265 772 669 1498 209 2885 1082 1491 129 53 205 181 177 77 46 1298 72 832 82 649 88 155 1668 702 938 198 2285 1314 309 3013 2575 2625 1685 997 260 3165 2642 2694 2195 414 1493 1720 350 1288 145 1707 677 388 2
436,2190 230 36 705 1380 1082 3041 1222 569 2117 694 1146 866 937 2135 928 21 151 2455 1826 67 1166 2837 686 2264 2859 279 477 1908 1020 460 506 1586 634 983 107 2957 2021 2170 1770 926 608 909 2035 422 1048 2167 340 448 1 2813 1383 494 2013 1087 1015 1808 1227 2108 978 1229 58 1149 473 1958 1819 1202 2547 2930 38 2542 1630 1369 134
437,870 392 3002 1888 1000 44 175 1492 1041 2034 383 866 1629 705 429 1491 3165 1404 542 39 541 191 142 570 2046 1294 716 11 153 21 1348 621 314 557 1037 530 2589 528 357 1204 492 2408 552 1260 0 1 293 952 16 147 421 1489 2888 2963 3
438,2773 2005 682 683 608 2704 328 2285 2865 2498 1701 2647 44 1298 2471 1921 3126 2315 1187 1204 1079 1434 1927 1103 874 2348 598 2161 198 353 88 2544 278 410 985 2318 989 2015 1254 2091 94 2921 590 1798 3111 3052 1 1683 64 1824 1847 185 2894 13 2873 839 775 1550 2839 1288 2414 1591
439,641 102 1081 502 1377 2135 2336 986 823 1369 2366 1438 2633 1181 1880 2926 487 309 1825 781 1831 1923 763 2264 1314 2887 604 1174 1095 21 1815 340 2313 54 279 155 723 30 1546 243 2971 1548 1063 1525 1836 136 814 1964 1631 975 1982
440,2141 295 759 1604 1 84 21 4 1689 1374 690 2853 521 300 1345 70 16 49 60 148 73 256 1455 2801 220 1552 406 663 131 1288 1400 850 791 282 28 1362 365 499 252 115 447 466 301 491 512 65 403 528 1060 130 95 159 166 1774 1780 1630 1817 2577 144 862 437 3189 2902 1287 1448 1099 1529 391
441,513 1629 2746 1690 3021 1418 268 3166 2832 53 181 23 213 2893 1835 2843 1078 1347 877 2161 1039 506 2529 990 2137 2423 85 682 1990 2021 2158 2380 2382 981 800 646 448 639 375 2774 107 2185 1777 1406 705 978 1596 1638 1821 1043 2760 417 2065 1535 191 2820 2857 1207 1678 1523 449 1034 1488 1 761 84 98 923 294 108 1395 1496 2824 146 1012 1642 45 1359
442,390 1676 1550 2439 2338 270 2971 629 748 508 1533 2012 2620 2662 2572 1063 1265 340 1 241 813 551 1876 1214 2398 577 1429 459 1319 523 15 1062 1111 624 2939 498 358 893 650 69 190 2759 605 66 232 2519 695 602 841 1899 356 2003 1572 2173 2281 181 796 1922 23 2386 72 1811 786
443,1875 3069 1648 2909 857 152 1206 2857 313 459 1393 1319 931 2965 2820 1810 370 1448 1001 230 1014 1678 648 1242 1340 1548 1067 614 897 38 2352 1726 1574 85 56 2427 1496 1948 448 800 405 740 198 192 545 916 1484 1709 523 2607 1373 390 1614 30 1040 1692 42 1850 9 241 10 1725 443 835 848 1695 1737 1650 212 2163 298 1205 815 264 842 2070 395 7 244 189 1234 1412 1036
444,1466 2664 665 647 1944 1120 290 1289 2129 2834 1066 1061 701 2038 2027 2733 1296 2919 127 20 3179 64 1867 1766 315 2463 388 880 902 145 328 1438 220 669 308 2592 2369 1166 66 411 2385 503 1458 488 2059 2803 1576 2359 1512 1032 481 1042 1157 2050 337 707 391
445,705 370 2022 392 179 862 1043 1383 248 2204 353 331 254 2294 2039 39 47 82 17 1536 23 1480 422 694 2821 21 502 1336 660 948 2362 648 2361 1068 365 1389 1523 545 2013 437 2230 934 3014 103 282 2542 166 238 552 958 32 73 245 2438 1658 97 2044 95 1154
446,1229 2309 1667 723 205 1103 53 636 1079 177 3156 1590 502 145 2102 383 209 874 2092 1383 71 756 1991 412 1674 894 1239 89 1888 2708 1316 477 129 2058 330 26 72 1287 1041 388 279 353 1780 1439 1769 812 165 90 2885 511 39 1944 549 949 744 47 2528 2297 244 1799 1717 1073 2403 2008 1258 309 1255 2986 1084 36 2892 1277 38 719 664 3047 340 1160 990 30 150 621 448 3098 0 2441 392 229 1743
447,196 595 2603 2946 2802 79 2254 1171 1553 3144 1546 806 1854 1107 17 173 2924 1689 58 456 2536 746 1105 638 1634 2549 3026 557 751 250 2595 0 1036 2806 83 122 446 251 850 886 1499 6 1119 118 361 1765 908 498 2273 48 1101 1613 306 2187 802 45
448,1078 2371 1656 1452 1827 54 594 2394 900 1642 1331 662 2063 2496 978 713 2082 200 425 93 640 2128 1733 2732 1732 776 2459 375 1843 1303 459 2490 1089 1659 213 36 607 939 1393 1319 3171 1148 423 728 40 1395 1478 523 1340 96 153 2757 41 123 0 18
449,2306 93 1625 2871 1032 107 2115 534 866 271 473 197 2498 1087 1941 2646 414 1958 1674 649 1829 1108 543 2285 1020 1284 1955 1630 1936 309 2630 1072 1821 89 2899 1364 2636 1378 2692 1255 697 1346 2813 2227 155 1383 1052 1732 1194 2421 1819 1380 191 1043 1921 1914 1772 39 53 2632 1569 290 665 2095 1439 2780 2 669 328 3060 36 480 1780 1289 2384 2774 832 2251 2302 815 1330 233 768 102 1796 1285 3020 288 82 1559 954 2788 2442 52 1084 179 549 2458 2129 814 3069 1904 408 986 1287 1258 651 3105 1134 3140 67 3048 856 2834 2565 21 260 92 705 106 431 2772 2373 957 268 653 1448 134 1 2523 84 545 4 2383 2539 962 2960 2933 2617 187 262 285
450,1680 768 861 1991 949 93 1971 1170 779 990 1456 852 1813 2631 546 36 311 411 338 317 56 63 239 287 1554 2982 646 84 1001 1153 4 3149 1464 539 278 1232 1109 798 61 1034 2654 3153 873 2695 2531 378 643 1209 2517 326 377 1399 208 1670 813 2730 3030 1429 102 3034 1115 2896 548 336 860 1721 3038 1276 2319 2017 2 2582 668 81
451,2024 2527 435 986 3196 1891 1106 243 340 979 192 3098 1494 21 13 1394 762 437 537 2564 1283 2359 3085 421 2089 2651 139 1487 2473 163 529 1539 0 2273 2505 372 189 471 1580 18 2143 1818 273 1030 1800 1405 35 996 2457 2044 2942 2136 2243 1091 2798 1154 98 172 2533 2875
452,88 153 716 2909 125 1734 693 1948 67 1574 1485 341 2812 1384 2894 979 348 2588 182 1283 2114 2839 596 775 2706 936 1689 3110 2473 1710 1353 0 2182 908 245 2288 108 782 1030 438 1800 2430 561 1561 3141 35 975 572 2044 1365 2996
